locus_id	architecture_id	replicate	stratum	n_causal	n_credible_sets	cs_sizes_json	total_cs_snps	n_causal_captured	any_causal_captured	best_cs_size	causal_pip_max	causal_pip_mean	top_pip	mean_cs_purity	min_cs_purity	converged	error	min_p_EUR	min_p_AFR	min_p_AMR	min_p_EAS	min_p_CSA	min_p_MID	runtime_s
L0039	ncsl3_h2-0.001_rg0.5	7	high	3	2	[13, 24]	37	2	True	13.0	0.0602421	0.0323979045908666	0.167559	0.9671645	0.944196	True		2.0972e-12	1.50247e-10	9.35789e-05	0.00204412	0.00175592	2.75857e-08	15.55
L0039	ncsl3_h2-0.001_rg0.5	8	high	3	1	[5]	5	1	True	5.0	0.398189	0.1327296666666666	0.398189	0.993437	0.993437	True		2.55946e-12	3.61126e-11	5.9192e-05	0.00155622	0.000106987	5.00179e-07	10.14
L0039	ncsl3_h2-0.001_rg0.5	9	high	3	1	[8]	8	1	True	8.0	0.642898	0.2142993333333817	0.642898	0.885759	0.885759	True		2.30439e-08	4.10817e-06	0.00224937	0.000341595	1.20198e-10	0.000904453	10.42
L0039	ncsl3_h2-0.001_rg0.7	0	high	3	2	[23, 31]	54	2	True	23.0	0.0209925	0.0098138333410825	0.205317	0.949555	0.925224	True		0.0020143	1.21345e-10	0.000320204	0.000156803	0.00264895	0.000520886	11.48
L0039	ncsl3_h2-0.001_rg0.7	1	high	3	2	[7, 9]	16	2	True	7.0	0.2205	0.0980525687195033	0.333554	0.9674795	0.966669	True		0.000665463	2.88592e-15	0.00144021	0.0013369	2.24745e-06	6.39624e-05	10.65
L0039	ncsl3_h2-0.001_rg0.7	2	high	3	1	[2]	2	1	True	2.0	0.621165	0.2070550098652519	0.621165	0.998429	0.998429	True		2.30178e-05	1.65084e-09	0.00395842	0.00271624	0.000581815	0.00221141	8.18
L0039	ncsl3_h2-0.001_rg0.7	3	high	3	2	[7, 11]	18	1	True	11.0	0.081693	0.0284839400004579	0.357758	0.981682	0.973363	True		8.68927e-13	0.000282728	0.00118313	0.000577982	1.15552e-05	6.2194e-06	7.26
L0039	ncsl3_h2-0.001_rg0.7	4	high	3	0	[]	0	0	False							False		0.000254325	0.000100298	0.00288673	0.00203696	0.000159049	0.001234	12.07
L0039	ncsl3_h2-0.001_rg0.7	5	high	3	2	[1, 7]	8	2	True	1.0	0.98192	0.3374809515442	0.98192	0.953903	0.907806	True		1.10815e-09	1.42886e-07	0.00180525	0.00158791	7.63683e-08	8.86454e-06	26.14
L0039	ncsl3_h2-0.001_rg0.7	6	high	3	1	[3]	3	1	True	3.0	0.370899	0.1236329999999999	0.562277	0.991665	0.991665	True		2.82386e-11	2.15102e-09	0.00151083	0.00539899	3.02353e-05	6.87248e-05	9.68
L0039	ncsl3_h2-0.001_rg0.7	7	high	3	2	[2, 12]	14	2	True	2.0	0.355279	0.210376930133	0.721796	0.9384355	0.877116	True		0.000472101	5.28055e-08	0.00124801	3.94076e-06	0.00124602	3.19736e-05	12.59
L0039	ncsl3_h2-0.001_rg0.7	8	high	3	1	[19]	19	1	True	19.0	0.0506384	0.01687947159945	0.128148	0.979958	0.979958	True		6.35193e-05	0.000985383	0.000811562	0.000177735	0.00264494	2.54891e-07	5.08
L0039	ncsl3_h2-0.001_rg0.7	9	high	3	1	[2]	2	1	True	2.0	0.516015	0.1720050000384382	0.516015	0.999325	0.999325	True		0.000874539	7.28185e-13	8.57737e-05	0.000894256	9.20103e-05	0.0010256	22.41
L0039	ncsl3_h2-0.001_rg1	0	high	3	2	[5, 11]	16	2	True	5.0	0.644436	0.2732953616891667	0.644436	0.933152	0.891256	True		9.84097e-08	2.91257e-10	0.000570773	0.00103045	0.000390303	4.76529e-05	18.56
L0039	ncsl3_h2-0.001_rg1	1	high	3	1	[19]	19	1	True	19.0	0.0782927	0.0260975666666674	0.192809	0.990282	0.990282	True		8.74587e-07	2.92966e-07	0.000748835	0.00387943	0.000135359	0.000682399	12.54
L0039	ncsl3_h2-0.001_rg1	2	high	3	1	[2]	2	1	True	2.0	0.850374	0.283458	0.850374	0.998359	0.998359	True		7.1436e-14	3.895740000000001e-18	9.99947e-05	4.11347e-05	0.00444047	1.87492e-08	8.07
L0039	ncsl3_h2-0.001_rg1	3	high	3	2	[1, 4]	5	2	True	1.0	0.999998	0.5625083363336567	0.999998	0.9960935	0.992187	True		1.09692e-09	3.13476e-09	0.000196787	0.00430816	0.000401266	5.90323e-07	13.76
L0039	ncsl3_h2-0.001_rg1	4	high	3	1	[3]	3	1	True	3.0	0.62019	0.2067300000000016	0.62019	0.994073	0.994073	True		7.61553e-05	5.87616e-06	3.34579e-05	0.000549464	1.02064e-07	7.0742e-05	8.76
L0039	ncsl3_h2-0.001_rg1	5	high	3	3	[1, 1, 3]	5	2	True	1.0	1.0	0.440459574014	1.0	0.9880726666666666	0.964218	True		7.14636e-14	9.664e-10	1.54644e-05	0.000487517	9.32027e-10	8.36494e-08	13.44
L0039	ncsl3_h2-0.001_rg1	6	high	3	1	[1]	1	1	True	1.0	1.0	0.3333333333333333	1.0	1.0	1.0	True		5.97487e-16	0.00036731	0.000716833	0.00600384	3.34563e-05	1.69522e-10	15.25
L0039	ncsl3_h2-0.001_rg1	7	high	3	2	[1, 3]	4	2	True	1.0	0.999911	0.4145056666823281	0.999911	0.9968635	0.993727	True		1.0742e-09	4.70874e-05	0.000230707	0.00177665	0.002944	2.79874e-07	9.37
L0039	ncsl3_h2-0.001_rg1	8	high	3	1	[1]	1	1	True	1.0	0.999185	0.3330616666666666	0.999185	1.0	1.0	True		6.06372e-07	0.000174782	0.000626703	0.00300989	6.64953e-08	1.01757e-07	16.25
L0039	ncsl3_h2-0.001_rg1	9	high	3	1	[8]	8	1	True	8.0	0.107088	0.035696	0.256581	0.98634	0.98634	True		2.41159e-05	7.86094e-13	0.00368327	0.00707422	0.000993714	2.23436e-06	10.04
L0039	ncsl3_h2-0.005_rg1	0	high	3	2	[1, 3]	4	2	True	1.0	0.984798	0.5624900000000382	0.984798	0.999624	0.999248	True		6.10255e-22	3.0151899999999996e-79	1.203e-08	1.10674e-06	2.27784e-23	2.90293e-10	30.96
L0039	ncsl3_h2-0.005_rg1	1	high	3	2	[2, 2]	4	2	True	2.0	0.892478	0.5583083333333333	0.892478	0.9980955	0.996358	True		5.18526e-33	2.46068e-31	1.44321e-07	0.00458836	4.31141e-17	3.032660000000001e-18	7.73
L0039	ncsl3_h2-0.005_rg1	2	high	3	3	[1, 1, 2]	4	3	True	1.0	1.0	0.8160693333333334	1.0	0.9999536666666669	0.999861	True		3.15635e-35	2.8298999999999996e-32	0.000503983	0.00134095	2.24103e-13	9.50879e-27	6.94
L0039	ncsl3_h2-0.005_rg1	3	high	3	2	[1, 4]	5	2	True	1.0	0.986742	0.4969206666666667	0.986742	0.980973	0.961946	True		7.33386e-19	2.1722899999999998e-88	2.42469e-09	3.00434e-05	3.64765e-23	1.5940499999999994e-20	11.25
L0039	ncsl3_h2-0.005_rg1	4	high	3	2	[1, 2]	3	2	True	1.0	1.0	0.4862606666666667	1.0	0.9987865	0.997573	True		8.11877e-33	6.622409999999998e-39	1.26767e-07	0.00527635	4.88201e-17	5.51166e-19	8.8
L0039	ncsl3_h2-0.005_rg1	5	high	3	1	[16]	16	1	True	16.0	0.0208416	0.0069595445999999	0.187811	0.973677	0.973677	True		1.10508e-22	9.25002e-30	2.22781e-06	0.00175005	2.0891e-15	9.97879e-19	11.64
L0039	ncsl3_h2-0.005_rg1	6	high	3	1	[1]	1	1	True	1.0	1.0	0.3333333333333333	1.0	1.0	1.0	True		1.35599e-13	1.93772e-77	7.49734e-19	0.000397034	2.03657e-46	3.12999e-11	15.92
L0039	ncsl3_h2-0.005_rg1	7	high	3	1	[1]	1	1	True	1.0	1.0	0.3333333333333333	1.0	1.0	1.0	True		2.27565e-09	1.68126e-70	5.02339e-07	5.63754e-05	1.42187e-07	2.00146e-09	10.51
L0039	ncsl3_h2-0.005_rg1	8	high	3	2	[3, 4]	7	2	True	3.0	0.85058	0.4229656666702971	0.85058	0.996156	0.992936	True		2.3779200000000002e-29	4.32533e-13	1.457e-14	3.75748e-07	9.791e-39	9.227170000000001e-23	8.55
L0039	ncsl3_h2-0.005_rg1	9	high	3	2	[1, 2]	3	2	True	1.0	0.987702	0.6186713333333334	0.987702	0.998973	0.997946	True		8.535089999999999e-27	1.79797e-42	3.66169e-05	7.05645e-07	9.21882e-15	1.72886e-20	7.65
L0040	ncsl1_h2-0.0005_rg1	0	low	1	1	[2]	2	1	True	2.0	0.715852	0.715852	0.715852	1.0	1.0	True		0.000277816	1.41102e-08	0.00252418	0.00127549	3.03268e-08	0.000233684	21.32
L0040	ncsl1_h2-0.0005_rg1	1	low	1	1	[4]	4	0	False		0.0226342	0.0226342	0.584068	0.9869	0.9869	True		1.72516e-06	2.59553e-06	0.0015547	0.000500554	6.54023e-05	0.0001414	42.73
L0040	ncsl1_h2-0.0005_rg1	2	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.01078e-09	1.43178e-07	0.00219445	0.000943109	0.00188408	0.00159036	25.53
L0040	ncsl1_h2-0.0005_rg1	3	low	1	1	[1]	1	1	True	1.0	0.996345	0.996345	0.996345	1.0	1.0	True		0.00222308	1.15914e-06	0.000859921	1.16011e-05	0.000931813	0.000628687	31.77
L0040	ncsl1_h2-0.0005_rg1	4	low	1	1	[1]	1	1	True	1.0	0.99244	0.99244	0.99244	1.0	1.0	True		0.000540835	7.10071e-10	0.000586689	0.00228123	0.000978146	0.00121521	90.9
L0040	ncsl1_h2-0.0005_rg1	5	low	1	1	[2]	2	1	True	2.0	0.486438	0.486438	0.486438	0.999877	0.999877	True		0.000487869	2.10684e-07	0.00110669	0.0020303	0.00129812	7.48983e-07	18.21
L0040	ncsl1_h2-0.0005_rg1	6	low	1	1	[4]	4	1	True	4.0	0.302452	0.302452	0.584371	0.913453	0.913453	True		1.51419e-07	0.000190766	0.000467132	0.00144738	0.00114035	0.000254872	62.89
L0040	ncsl1_h2-0.0005_rg1	7	low	1	1	[1]	1	1	True	1.0	0.952493	0.952493	0.952493	1.0	1.0	True		2.51292e-08	0.000116167	0.00143446	0.00318186	2.87359e-05	0.000556872	25.22
L0040	ncsl1_h2-0.0005_rg1	8	low	1	1	[4]	4	1	True	4.0	0.625271	0.625271	0.625271	0.989962	0.989962	True		6.63594e-08	7.89657e-06	0.00129232	0.000265986	1.98774e-05	2.7379e-05	21.21
L0040	ncsl1_h2-0.0005_rg1	9	low	1	1	[2]	2	1	True	2.0	0.529832	0.529832	0.529832	0.995193	0.995193	True		3.43961e-06	2.44323e-13	0.000602573	0.00113103	0.000209476	0.000115395	56.3
L0040	ncsl1_h2-0.001_rg0.5	0	low	1	1	[19]	19	1	True	19.0	0.106369	0.106369	0.317604	0.980227	0.980227	True		5.59712e-12	1.63886e-13	2.20154e-05	0.0007704	0.000524725	1.23029e-14	37.77
L0040	ncsl1_h2-0.001_rg0.5	1	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		0.00377215	6.80716e-05	4.71879e-07	0.00337431	4.20528e-14	0.000296583	34.25
L0040	ncsl1_h2-0.001_rg0.5	2	low	1	1	[2]	2	1	True	2.0	0.755108	0.755108	0.755108	0.957003	0.957003	True		9.04436e-06	5.2491399999999996e-20	9.44462e-05	0.000497528	2.17808e-08	0.000241328	34.71
L0040	ncsl1_h2-0.001_rg0.5	3	low	1	1	[4]	4	1	True	4.0	0.170549	0.170549	0.45395	0.98704	0.98704	True		2.32613e-05	5.77756e-10	0.00233622	3.32479e-06	9.67931e-11	0.00095894	41.02
L0040	ncsl1_h2-0.001_rg0.5	4	low	1	1	[1]	1	1	True	1.0	0.999706	0.999706	0.999706	1.0	1.0	True		0.000518134	1.65316e-06	0.000594401	0.000183158	9.18072e-05	2.41088e-10	24.5
L0040	ncsl1_h2-0.001_rg0.5	5	low	1	1	[3]	3	1	True	3.0	0.766314	0.766314	0.766314	0.99095	0.99095	True		6.73356e-11	3.02431e-07	0.000480928	0.00363808	0.000235966	4.10747e-09	23.9
L0040	ncsl1_h2-0.001_rg0.5	6	low	1	1	[1]	1	1	True	1.0	0.999994	0.999994	0.999994	1.0	1.0	True		2.07476e-16	0.000336972	0.000439499	0.00145749	0.00400394	0.0022827	44.8
L0040	ncsl1_h2-0.001_rg0.5	7	low	1	1	[21]	21	1	True	21.0	0.0701262	0.0701262	0.0908775	0.985536	0.985536	True		6.54887e-11	1.46977e-07	0.000219917	0.000710201	1.11748e-14	0.000484427	48.19
L0040	ncsl1_h2-0.001_rg0.5	8	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		5.07601e-11	0.00162825	3.76873e-05	0.000227032	0.000151287	0.000855899	23.62
L0040	ncsl1_h2-0.001_rg0.5	9	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.17507e-08	0.00110532	0.000742352	0.00254106	4.08472e-05	1.19509e-11	21.03
L0040	ncsl1_h2-0.001_rg0.7	0	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		7.31701e-08	4.00702e-15	3.91422e-05	0.000708434	7.52619e-07	1.36591e-06	40.98
L0040	ncsl1_h2-0.001_rg0.7	1	low	1	1	[1]	1	1	True	1.0	0.999971	0.999971	0.999971	1.0	1.0	True		1.18372e-07	1.30138e-08	0.00028949	0.000236141	0.00137778	2.31625e-05	61.43
L0040	ncsl1_h2-0.001_rg0.7	2	low	1	1	[3]	3	1	True	3.0	0.773053	0.773053	0.773053	0.991132	0.991132	True		3.83849e-09	0.000463195	0.000270387	0.0012801	0.00425386	5.75251e-11	33.69
L0040	ncsl1_h2-0.001_rg0.7	3	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		0.0012876	6.13882e-13	0.000216152	0.00198606	3.59701e-05	1.98481e-06	20.01
L0040	ncsl1_h2-0.001_rg0.7	4	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		6.84881e-07	1.32326e-17	0.000936297	5.46467e-07	1.95967e-07	7.49701e-05	47.65
L0040	ncsl1_h2-0.001_rg0.7	5	low	1	1	[7]	7	1	True	7.0	0.0836992	0.0836992	0.362744	0.988034	0.988034	True		4.10475e-10	7.30892e-10	0.000871896	0.00178826	4.91155e-05	0.00122797	13.44
L0040	ncsl1_h2-0.001_rg0.7	6	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		0.00391605	3.76205e-14	9.51738e-05	0.000503428	1.10828e-06	1.86548e-06	44.24
L0040	ncsl1_h2-0.001_rg0.7	7	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		0.000995898	1.04077e-05	0.00337668	2.58209e-05	3.58786e-09	3.82475e-09	37.56
L0040	ncsl1_h2-0.001_rg0.7	8	low	1	1	[1]	1	1	True	1.0	0.999998	0.999998	0.999998	1.0	1.0	True		4.61343e-05	0.000524286	0.000219705	0.000153225	6.83182e-07	2.80791e-06	20.35
L0040	ncsl1_h2-0.001_rg0.7	9	low	1	1	[4]	4	1	True	4.0	0.195364	0.195364	0.621046	0.989188	0.989188	True		1.20094e-05	1.68442e-06	1.2783e-11	0.000902932	0.000186959	2.72703e-07	31.27
L0040	ncsl1_h2-0.001_rg1	0	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.11396e-15	2.32964e-13	4.63493e-05	0.00211799	3.81183e-09	2.19218e-06	28.55
L0040	ncsl1_h2-0.001_rg1	1	low	1	1	[3]	3	1	True	3.0	0.760892	0.760892	0.760892	0.97796	0.97796	True		1.18794e-09	2.89568e-11	6.75701e-05	0.000582245	3.51569e-08	6.75096e-08	24.9
L0040	ncsl1_h2-0.001_rg1	2	low	1	1	[1]	1	1	True	1.0	0.998183	0.998183	0.998183	1.0	1.0	True		1.00785e-09	1.08119e-10	8.81361e-05	5.46862e-05	2.6018e-15	0.000280905	86.69
L0040	ncsl1_h2-0.001_rg1	3	low	1	1	[3]	3	1	True	3.0	0.712089	0.712089	0.712089	0.984963	0.984963	True		2.13751e-08	4.4787e-13	1.8883e-05	0.00104885	2.83979e-05	0.000410767	25.11
L0040	ncsl1_h2-0.001_rg1	4	low	1	1	[1]	1	1	True	1.0	0.999996	0.999996	0.999996	1.0	1.0	True		2.05613e-07	9.79716e-12	1.23478e-05	0.000205996	4.67706e-06	8.14443e-06	31.55
L0040	ncsl1_h2-0.001_rg1	5	low	1	1	[1]	1	1	True	1.0	0.999269	0.999269	0.999269	1.0	1.0	True		1.88192e-08	5.82961e-11	0.000143314	0.00093813	1.16693e-12	5.75592e-13	74.59
L0040	ncsl1_h2-0.001_rg1	6	low	1	1	[11]	11	1	True	11.0	0.179808	0.179808	0.179808	0.995755	0.995755	True		2.55508e-05	6.1874e-11	1.0687e-05	0.000438379	1.23802e-06	0.000865836	31.67
L0040	ncsl1_h2-0.001_rg1	7	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		6.94964e-07	1.54983e-12	2.82405e-06	0.000681112	0.000252366	1.42033e-09	48.67
L0040	ncsl1_h2-0.001_rg1	8	low	1	1	[1]	1	1	True	1.0	0.977798	0.977798	0.977798	1.0	1.0	True		1.10175e-14	1.58693e-06	4.84052e-05	0.00164803	6.68493e-05	5.35337e-05	66.38
L0040	ncsl1_h2-0.001_rg1	9	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		0.000243587	3.18577e-15	0.000477679	0.000144825	2.83917e-05	7.49015e-07	21.29
L0040	ncsl1_h2-0.005_rg1	0	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		5.3829599999999995e-42	1.12906e-74	1.02729e-15	1.18035e-05	1.7858599999999998e-20	1.56261e-35	35.35
L0040	ncsl1_h2-0.005_rg1	1	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		6.661059999999999e-49	5.88252e-30	2.2509e-12	0.000699722	2.18603e-26	1.5055399999999999e-27	21.07
L0040	ncsl1_h2-0.005_rg1	2	low	1	1	[1]	1	1	True	1.0	0.987146	0.987146	0.987146	1.0	1.0	True		4.78027e-37	1.53059e-79	3.63064e-06	0.000284122	1.8806e-11	6.52316e-20	21.21
L0040	ncsl1_h2-0.005_rg1	3	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.97102e-43	1.64133e-57	6.93756e-08	0.000604306	7.46473e-26	5.73689e-30	35.42
L0040	ncsl1_h2-0.005_rg1	4	low	1	1	[1]	1	1	True	1.0	0.998559	0.998559	0.998559	1.0	1.0	True		1.69743e-46	1.1162900000000001e-54	1.20305e-09	1.07766e-05	2.93225e-20	2.59351e-37	41.95
L0040	ncsl1_h2-0.005_rg1	5	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		0.000581755	8.20125e-28	0.00017521	0.000118403	1.33851e-07	1.17998e-12	38.76
L0040	ncsl1_h2-0.005_rg1	6	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.0775e-49	2.2789900000000002e-28	6.62876e-10	0.000238013	7.02846e-16	2.4052e-21	34.98
L0040	ncsl1_h2-0.005_rg1	7	low	1	1	[16]	16	1	True	16.0	0.148971	0.148971	0.21386	0.989165	0.989165	True		1.79511e-37	6.46638e-69	4.39985e-09	0.00073486	1.1098299999999999e-20	2.3540200000000002e-30	24.71
L0040	ncsl1_h2-0.005_rg1	8	low	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.0138899999999999e-51	2.7953900000000003e-40	3.89822e-05	0.000246319	1.52073e-17	3.45183e-34	49.63
L0040	ncsl1_h2-0.005_rg1	9	low	1	1	[3]	3	1	True	3.0	0.807435	0.807435	0.807435	0.997575	0.997575	True		8.15963e-17	6.34902e-71	4.5725e-15	2.2547e-07	4.12751e-31	1.36973e-15	38.89
L0040	ncsl2_h2-0.0005_rg1	0	low	2	1	[36]	36	1	True	36.0	0.0373419	0.018670951795585	0.101389	0.664783	0.664783	True		5.2222e-05	1.10839e-05	2.10402e-05	9.83247e-05	9.78695e-06	0.000121165	21.17
L0040	ncsl2_h2-0.0005_rg1	1	low	2	1	[10]	10	1	True	10.0	0.33428	0.1671400000016606	0.33428	0.997727	0.997727	True		8.67282e-05	7.03546e-10	0.000347512	0.000286237	6.18688e-05	0.000890648	31.8
L0040	ncsl2_h2-0.0005_rg1	2	low	2	1	[26]	26	1	True	26.0	0.0372902	0.0186451000000001	0.133701	0.955044	0.955044	True		0.00156105	5.09914e-09	0.0001295	0.000588877	7.56174e-05	5.64192e-06	27.85
L0040	ncsl2_h2-0.0005_rg1	3	low	2	0	[]	0	0	False							False		6.42949e-06	8.54018e-05	1.18777e-05	0.000100802	2.38831e-05	1.94297e-05	68.28
L0040	ncsl2_h2-0.0005_rg1	4	low	2	1	[21]	21	1	True	21.0	0.0888543	0.0444271782612	0.0888543	0.989177	0.989177	True		0.00180571	1.76234e-06	3.46647e-05	0.000532459	1.54372e-05	8.322e-05	27.15
L0040	ncsl2_h2-0.0005_rg1	5	low	2	1	[1]	1	1	True	1.0	0.999066	0.499533000033091	0.999066	1.0	1.0	True		1.15489e-05	2.4876e-07	0.00026502	0.00152807	8.14453e-05	0.000276301	47.77
L0040	ncsl2_h2-0.0005_rg1	6	low	2	1	[1]	1	1	True	1.0	1.0	0.5	1.0	1.0	1.0	True		3.56931e-05	1.13707e-10	0.00051689	8.39099e-05	0.000176665	4.87526e-05	37.35
L0040	ncsl2_h2-0.0005_rg1	7	low	2	1	[2]	2	1	True	2.0	0.88665	0.443325000005862	0.88665	0.995455	0.995455	True		0.000186728	2.47414e-08	0.000488088	0.00202542	0.00122042	0.000191686	24.01
L0040	ncsl2_h2-0.0005_rg1	8	low	2	0	[]	0	0	False							False		5.87719e-06	1.69366e-05	0.00147257	0.000969833	0.000350943	0.000230653	17.26
L0040	ncsl2_h2-0.0005_rg1	9	low	2	0	[]	0	0	False							False		0.00200094	0.000978005	0.000765246	0.00226071	1.03145e-06	0.000316611	72.5
L0040	ncsl2_h2-0.001_rg0.5	0	low	2	1	[3]	3	1	True	3.0	0.077658	0.038829	0.474171	1.0	1.0	True		3.31811e-05	7.05188e-23	1.02057e-05	0.00122817	0.00202669	8.57412e-05	23.8
L0040	ncsl2_h2-0.001_rg0.5	1	low	2	2	[1, 1]	2	2	True	1.0	1.0	0.985309	1.0	1.0	1.0	True		8.05439e-13	1.33331e-05	0.000145522	0.00407424	1.53755e-05	0.000552317	24.15
L0040	ncsl2_h2-0.001_rg0.5	2	low	2	1	[9]	9	1	True	9.0	0.380555	0.1902775	0.380555	0.986792	0.986792	True		0.00367534	1.32109e-09	4.90013e-08	0.000863945	2.8658e-08	0.000164341	58.56
L0040	ncsl2_h2-0.001_rg0.5	3	low	2	1	[5]	5	1	True	5.0	0.457997	0.228998500000037	0.457997	0.984519	0.984519	True		9.77361e-08	0.000471364	0.000282723	0.00327643	5.21992e-07	0.000184974	30.61
L0040	ncsl2_h2-0.001_rg0.5	4	low	2	1	[33]	33	1	True	33.0	0.0153058	0.0076529	0.0931973	0.984542	0.984542	True		0.000157252	2.5702e-11	0.00106403	0.000215872	0.00316952	3.99066e-09	34.61
L0040	ncsl2_h2-0.001_rg0.5	5	low	2	2	[1, 4]	5	2	True	1.0	0.999245	0.5719515000000001	0.999245	0.99345	0.9869	True		3.70139e-09	2.08914e-10	0.000240651	0.000608193	0.00104653	2.53974e-06	30.32
L0040	ncsl2_h2-0.001_rg0.5	6	low	2	2	[3, 22]	25	2	True	3.0	0.434393	0.2625095	0.434393	0.9572895	0.917102	True		3.57903e-06	7.11806e-16	0.000143519	0.00205628	7.59449e-08	0.000335738	23.74
L0040	ncsl2_h2-0.001_rg0.5	7	low	2	1	[3]	3	1	True	3.0	0.267276	0.133638	0.559066	0.997209	0.997209	True		0.000770291	3.06228e-10	0.00210305	0.0015172	1.92224e-06	2.90612e-07	24.02
L0040	ncsl2_h2-0.001_rg0.5	8	low	2	2	[3, 5]	8	2	True	3.0	0.596221	0.56257	0.596221	0.989362	0.981293	True		7.1388e-06	6.81913e-15	6.23637e-06	0.00132014	0.000406484	9.78656e-05	23.58
L0040	ncsl2_h2-0.001_rg0.5	9	low	2	1	[4]	4	1	True	4.0	0.662244	0.3311220000000002	0.662244	0.995013	0.995013	True		3.81277e-06	4.75303e-09	0.000194002	0.000657426	7.24448e-07	0.00112203	19.96
L0040	ncsl2_h2-0.001_rg0.7	0	low	2	2	[1, 17]	18	2	True	1.0	0.993898	0.51385865	0.993898	0.998239	0.996478	True		2.07707e-05	2.05305e-19	9.37888e-05	0.000360921	0.000915625	2.30155e-09	27.39
L0040	ncsl2_h2-0.001_rg0.7	1	low	2	1	[9]	9	1	True	9.0	0.134781	0.067390504028235	0.28156	0.808798	0.808798	True		9.2346e-12	0.000492678	0.00010485	0.00257802	0.000421993	0.000380629	31.35
L0040	ncsl2_h2-0.001_rg0.7	2	low	2	1	[4]	4	1	True	4.0	0.410121	0.2050605	0.410121	0.974653	0.974653	True		1.97616e-05	1.59642e-10	5.33871e-05	0.000314982	7.06297e-09	1.68654e-05	21.03
L0040	ncsl2_h2-0.001_rg0.7	3	low	2	1	[24]	24	1	True	24.0	0.0209768	0.0104884	0.11941	0.986145	0.986145	True		2.13836e-09	1.9078e-16	0.00373071	0.000814217	0.000213002	1.12057e-10	20.65
L0040	ncsl2_h2-0.001_rg0.7	4	low	2	2	[4, 9]	13	2	True	4.0	0.251506	0.2412375	0.474587	0.940537	0.892571	True		3.44896e-11	3.67608e-13	0.0015745	0.0001636	5.07105e-06	0.000302095	21.22
L0040	ncsl2_h2-0.001_rg0.7	5	low	2	1	[1]	1	1	True	1.0	0.999828	0.499914	0.999828	1.0	1.0	True		4.76146e-09	9.42996e-12	8.3803e-05	0.00078523	4.56294e-05	8.23106e-06	27.01
L0040	ncsl2_h2-0.001_rg0.7	6	low	2	2	[2, 2]	4	2	True	2.0	0.946051	0.8920125	0.946051	0.994146	0.991792	True		1.43401e-06	1.85318e-16	4.62575e-05	0.000960824	5.29844e-05	7.32439e-06	33.6
L0040	ncsl2_h2-0.001_rg0.7	7	low	2	2	[1, 21]	22	1	True	1.0	0.999618	0.500537205	0.999618	0.95288	0.90576	True		1.20231e-05	1.93624e-10	0.00042092	0.00145081	0.000423295	2.11714e-06	17.5
L0040	ncsl2_h2-0.001_rg0.7	8	low	2	1	[10]	10	1	True	10.0	0.101454	0.0507270000000001	0.187212	0.975891	0.975891	True		3.01039e-05	2.19329e-12	0.00107548	0.000897876	0.000256908	3.77734e-05	30.22
L0040	ncsl2_h2-0.001_rg0.7	9	low	2	2	[2, 35]	37	2	True	2.0	0.393812	0.20925185	0.605966	0.8391255	0.7318	True		1.19555e-12	1.86719e-07	0.000405892	0.000583345	9.75814e-06	2.41356e-08	24.04
L0040	ncsl2_h2-0.001_rg1	0	low	2	2	[1, 1]	2	2	True	1.0	0.978913	0.978352	0.978913	1.0	1.0	True		8.70885e-06	1.59246e-13	0.000410851	0.000504329	4.34538e-06	0.000270457	58.4
L0040	ncsl2_h2-0.001_rg1	1	low	2	1	[1]	1	1	True	1.0	1.0	0.5	1.0	1.0	1.0	True		1.93181e-09	1.7768e-18	0.00149863	0.000580094	1.18851e-05	9.79754e-05	23.66
L0040	ncsl2_h2-0.001_rg1	2	low	2	1	[1]	1	1	True	1.0	1.0	0.5	1.0	1.0	1.0	True		7.96143e-09	6.27603e-14	0.000993859	0.00500291	5.71597e-08	6.91931e-09	20.82
